,Booking ID,Status,Passenger status,Passengers,Actual Pickup Time,Actual Dropoff Time,pickup_index,pickup_name,pickup_district,pickup_latitude,pickup_longitude,index_dropoff,name_dropoff,district_dropoff,latitude_dropoff,longitude_dropoff,Pickup Hour,Pickup Day
2074,263347,Validated,Trip completed,1,2024-09-18 08:25:00,2024-09-18 08:38:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,33.0,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,8,2
2075,262329,Cancelled by client,Cancelled,1,2024-09-18 08:38:00,2024-09-18 08:46:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,7.0,"Haunstetten, Kuehlerstrasse",Haunstetten,49.016552,11.413603,8,2
2076,263184,Validated,Trip completed,1,2024-09-18 08:35:00,2024-09-18 08:40:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,8,2
2077,263551,Validated,Trip completed,1,2024-09-18 08:46:00,2024-09-18 08:56:00,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,8,2
2078,263553,Validated,Trip completed,1,2024-09-18 08:50:00,2024-09-18 09:09:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,43.0,"Grampersdorf, Gewerbegebiet",Grampersdorf,48.976818,11.478615,8,2
2079,263232,Cancelled by client,Cancelled,1,2024-09-18 08:56:00,2024-09-18 09:07:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,33.0,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,8,2
2080,261008,Validated,Trip completed,1,2024-09-18 09:00:00,2024-09-18 09:07:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,7.0,"Haunstetten, Kuehlerstrasse",Haunstetten,49.016552,11.413603,9,2
2081,263611,Validated,Trip completed,1,2024-09-18 08:57:00,2024-09-18 09:23:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,8,2
2082,263176,Cancelled by client,Cancelled,1,2024-09-18 09:31:00,2024-09-18 09:36:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,9,2
2083,262330,Validated,Trip completed,1,2024-09-18 10:14:00,2024-09-18 10:36:00,7.0,"Haunstetten, Kuehlerstrasse",Haunstetten,49.016552,11.413603,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,10,2
2084,263591,Validated,Trip completed,2,2024-09-18 10:49:00,2024-09-18 11:19:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,2
2085,261919,Validated,Trip completed,1,2024-09-18 11:00:00,2024-09-18 11:19:00,45.0,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,11,2
2086,261730,Cancelled by driver,Cancelled,1,2024-09-18 11:21:00,2024-09-18 11:42:00,42.0,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,11,2
2087,263089,Cancelled by client,Cancelled,2,2024-09-18 11:31:00,2024-09-18 11:46:00,17.0,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,11,2
2088,255967,Validated,Trip completed,1,2024-09-18 11:47:00,2024-09-18 11:58:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,11,2
2089,259559,Validated,Trip completed,1,2024-09-18 11:47:00,2024-09-18 11:58:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,11,2
2090,263552,Validated,Trip completed,1,2024-09-18 11:52:00,2024-09-18 12:01:00,12.0,"Badanhausen, Fischerstraße",Badanhausen,49.017245,11.444688,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,11,2
2091,263154,Validated,Trip completed,1,2024-09-18 12:06:00,2024-09-18 12:16:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,46.0,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,12,2
2092,263671,Validated,Trip completed,1,2024-09-18 12:13:00,2024-09-18 12:17:00,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,12,2
2093,263636,Validated,Trip completed,1,2024-09-18 12:28:00,2024-09-18 12:59:00,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,12,2
2094,263581,Cancelled by driver,Cancelled,1,2024-09-18 12:28:00,2024-09-18 13:12:00,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,12,2
2095,263578,Validated,Trip completed,1,2024-09-18 12:47:00,2024-09-18 13:09:00,46.0,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,12,2
2096,263223,Validated,Trip completed,1,2024-09-18 12:56:00,2024-09-18 13:08:00,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,12,2
2097,260110,Validated,Trip completed,1,2024-09-18 13:12:00,2024-09-18 13:42:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,48.0,Arnbuch,Arnbuch,48.975027,11.534193,13,2
2098,256806,Cancelled by driver,Cancelled,1,2024-09-18 13:33:00,2024-09-18 13:38:00,42.0,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,48.0,Arnbuch,Arnbuch,48.975027,11.534193,13,2
2099,260267,Validated,Trip completed,1,2024-09-18 13:43:00,2024-09-18 13:46:00,1.0,"Enkering, Maibaum",Enkering,48.992498,11.363953,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,13,2
2100,260718,Cancelled by client,Cancelled,1,2024-09-18 13:45:00,2024-09-18 14:08:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,13,2
2101,263543,Cancelled by client,Cancelled,1,2024-09-18 13:45:00,2024-09-18 13:52:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,13,2
2102,253405,Cancelled by client,Cancelled,2,2024-09-18 14:05:00,2024-09-18 14:17:00,26.0,"Beilngries, Kanalsiedlung",Beilngries,49.044913,11.469383,44.0,"Aschbuch, Altenzeller Weg",Aschbuch,48.98216,11.494917,14,2
2103,263715,Validated,Trip completed,1,2024-09-18 13:53:00,2024-09-18 14:12:00,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,13,2
2104,248522,Validated,Trip completed,1,2024-09-18 14:01:00,2024-09-18 14:15:00,,,,,,2.0,"Enkering, Feuerwehrhaus",Enkering,48.993652,11.361228,14,2
2105,262436,Validated,Trip completed,1,2024-09-18 14:11:00,2024-09-18 14:26:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,42.0,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,14,2
2106,263659,Validated,Trip completed,1,2024-09-18 14:05:00,2024-09-18 14:13:00,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,14,2
2107,263499,Cancelled by client,Cancelled,2,2024-09-18 14:05:00,2024-09-18 14:17:00,26.0,"Beilngries, Kanalsiedlung",Beilngries,49.044913,11.469383,44.0,"Aschbuch, Altenzeller Weg",Aschbuch,48.98216,11.494917,14,2
2108,263574,Cancelled by client,Cancelled,2,2024-09-18 14:10:00,2024-09-18 14:22:00,26.0,"Beilngries, Kanalsiedlung",Beilngries,49.044913,11.469383,44.0,"Aschbuch, Altenzeller Weg",Aschbuch,48.98216,11.494917,14,2
2109,248361,Validated,Trip completed,1,2024-09-18 14:20:00,2024-09-18 14:28:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,67.0,Kaldorf,Wiesenhofen,49.048472,11.431715,14,2
2110,260023,Cancelled by client,Cancelled,1,2024-09-18 14:37:00,2024-09-18 14:45:00,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,14,2
2111,261512,Validated,Trip completed,1,2024-09-18 14:41:00,2024-09-18 14:46:00,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,14,2
2112,263269,Validated,Trip completed,5,2024-09-18 14:43:00,2024-09-18 14:54:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,17.0,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,14,2
2113,263595,Cancelled by client,Cancelled,1,2024-09-18 14:39:00,2024-09-18 14:55:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,14,2
2114,263723,Validated,Trip completed,1,2024-09-18 14:49:00,2024-09-18 15:04:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,14,2
2115,263582,Cancelled by client,Cancelled,1,2024-09-18 14:55:00,2024-09-18 15:10:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,14,2
2116,262970,Validated,Trip completed,1,2024-09-18 14:56:00,2024-09-18 15:14:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,14,2
2117,261117,Cancelled by client,Cancelled,1,2024-09-18 15:02:00,2024-09-18 15:15:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,17.0,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,15,2
2118,262629,Validated,Trip completed,5,2024-09-18 15:04:00,2024-09-18 15:14:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,15,2
2119,263742,Validated,Trip completed,2,2024-09-18 15:04:00,2024-09-18 15:12:00,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,,,,,,15,2
2120,263695,Validated,Trip completed,1,2024-09-18 15:18:00,2024-09-18 15:24:00,36.0,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,15,2
2121,255020,Cancelled by client,Cancelled,1,2024-09-18 15:12:00,2024-09-18 15:29:00,46.0,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,15,2
2122,263615,Validated,Trip completed,2,2024-09-18 15:25:00,2024-09-18 15:30:00,39.0,"Neuzell, Feuerwehr",Neuzell,48.997518,11.482948,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,15,2
2123,260160,Cancelled by client,Cancelled,1,2024-09-18 15:27:00,2024-09-18 15:38:00,,,,,,53.0,Amtmannsdorf,Amtmannsdorf,48.998413,11.530053,15,2
2124,263628,Validated,Trip completed,1,2024-09-18 15:24:00,2024-09-18 15:33:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,1.0,"Enkering, Maibaum",Enkering,48.992498,11.363953,15,2
2125,263580,Cancelled by client,Cancelled,1,2024-09-18 15:29:00,2024-09-18 15:43:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,15,2
2126,260896,Cancelled by client,Cancelled,1,2024-09-18 15:30:00,2024-09-18 15:35:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,15,2
2127,263759,Validated,Trip completed,1,2024-09-18 15:37:00,2024-09-18 16:03:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,15,2
2128,263592,Cancelled by client,Cancelled,1,2024-09-18 15:39:00,2024-09-18 15:48:00,6.0,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,15,2
2129,263660,Validated,Trip completed,2,2024-09-18 15:49:00,2024-09-18 15:56:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,15,2
2130,263593,Cancelled by driver,Cancelled,1,2024-09-18 15:52:00,2024-09-18 16:00:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,6.0,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,15,2
2131,263664,Validated,Trip completed,1,2024-09-18 15:51:00,2024-09-18 16:08:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,15,2
2132,263667,Validated,Trip completed,1,2024-09-18 15:51:00,2024-09-18 15:54:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,15,2
2133,263637,Validated,Trip completed,1,2024-09-18 16:08:00,2024-09-18 16:19:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,16,2
2134,263718,Validated,Trip completed,1,2024-09-18 16:08:00,2024-09-18 16:19:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,16,2
2135,263748,Validated,Trip completed,2,2024-09-18 16:07:00,2024-09-18 16:24:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,46.0,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,16,2
2136,262246,Cancelled by client,Cancelled,1,2024-09-18 16:11:00,2024-09-18 16:19:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,1.0,"Enkering, Maibaum",Enkering,48.992498,11.363953,16,2
2137,263766,Validated,Trip completed,2,2024-09-18 16:16:00,2024-09-18 16:19:00,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,39.0,"Neuzell, Feuerwehr",Neuzell,48.997518,11.482948,16,2
2138,263520,Validated,Trip completed,1,2024-09-18 16:34:00,2024-09-18 16:53:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,16,2
2139,263614,Cancelled by client,Cancelled,2,2024-09-18 16:28:00,2024-09-18 16:31:00,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,39.0,"Neuzell, Feuerwehr",Neuzell,48.997518,11.482948,16,2
2140,256001,Validated,Trip completed,1,2024-09-18 16:42:00,2024-09-18 16:52:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,16,2
2141,249603,Cancelled by client,Cancelled,1,2024-09-18 16:40:00,2024-09-18 16:51:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,20.0,"Beilngries, ZOB",Beilngries,49.032173,11.476295,16,2
2142,262812,Cancelled by client,Cancelled,1,2024-09-18 16:42:00,2024-09-18 16:52:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,6.0,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,16,2
2143,262531,Cancelled by client,Cancelled,1,2024-09-18 16:43:00,2024-09-18 16:54:00,42.0,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,16,2
2144,263608,Validated,Trip completed,1,2024-09-18 16:54:00,2024-09-18 16:59:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,16,2
2145,262105,Validated,Trip completed,1,2024-09-18 16:47:00,2024-09-18 16:56:00,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,16,2
2146,249422,Cancelled by client,Cancelled,1,2024-09-18 17:05:00,2024-09-18 17:27:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,17,2
2147,255021,Cancelled by client,Cancelled,1,2024-09-18 17:05:00,2024-09-18 17:21:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,46.0,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,17,2
2148,263549,Validated,Trip completed,1,2024-09-18 16:57:00,2024-09-18 17:06:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,12.0,"Badanhausen, Fischerstraße",Badanhausen,49.017245,11.444688,16,2
2149,263760,Validated,Trip completed,1,2024-09-18 17:00:00,2024-09-18 17:17:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,17,2
2150,256799,Validated,Trip completed,1,2024-09-18 17:07:00,2024-09-18 17:21:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,49.0,"Wolfsbuch, Am Schacher",Wolfsbuch,48.97449,11.562987,17,2
2151,258054,Cancelled by driver,Cancelled,1,2024-09-18 17:06:00,2024-09-18 17:14:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,17,2
2152,261527,Cancelled by driver,Cancelled,1,2024-09-18 17:06:00,2024-09-18 17:13:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,17,2
2153,263795,Cancelled by driver,Cancelled,2,2024-09-18 16:59:00,2024-09-18 17:11:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,16,2
2154,262086,Validated,Trip completed,1,2024-09-18 17:08:00,2024-09-18 17:14:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,53.0,Amtmannsdorf,Amtmannsdorf,48.998413,11.530053,17,2
2155,259582,Cancelled by client,Cancelled,1,2024-09-18 17:16:00,2024-09-18 17:31:00,,,,,,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,17,2
2156,262705,Validated,Trip completed,1,2024-09-18 17:32:00,2024-09-18 17:46:00,42.0,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,17,2
2157,261837,Cancelled by client,Cancelled,1,2024-09-18 17:47:00,2024-09-18 17:52:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,12.0,"Badanhausen, Fischerstraße",Badanhausen,49.017245,11.444688,17,2
2158,263744,Validated,Trip completed,2,2024-09-18 17:42:00,2024-09-18 17:52:00,,,,,,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,17,2
2159,262800,Validated,Trip completed,1,2024-09-18 18:03:00,2024-09-18 18:10:00,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,18,2
2160,262635,Validated,Trip completed,1,2024-09-18 18:21:00,2024-09-18 18:49:00,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,18,2
2161,263819,Validated,Trip completed,2,2024-09-18 18:31:00,2024-09-18 18:44:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,18,2
2162,262813,Validated,Trip completed,1,2024-09-18 18:36:00,2024-09-18 18:55:00,6.0,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,18,2
2163,263832,Validated,Trip completed,1,2024-09-18 19:01:00,2024-09-18 19:09:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,19,2
2164,263840,Validated,Trip completed,1,2024-09-18 19:01:00,2024-09-18 19:18:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,53.0,Amtmannsdorf,Amtmannsdorf,48.998413,11.530053,19,2
2165,263397,Validated,Trip completed,1,2024-09-18 19:33:00,2024-09-18 19:41:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,19,2
2166,248444,Validated,Trip completed,1,2024-09-18 19:56:00,2024-09-18 20:09:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,19,2
2167,262104,Validated,Trip completed,1,2024-09-18 20:22:00,2024-09-18 20:34:00,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,20,2
2168,263910,Cancelled by client,Cancelled,1,2024-09-18 20:50:00,2024-09-18 21:02:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,20,2
2169,263958,Cancelled by driver,Cancelled,1,2024-09-18 20:52:00,2024-09-18 21:13:00,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,20,2
2170,261601,Validated,Trip completed,1,2024-09-18 20:58:00,2024-09-18 21:05:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,20,2
2171,263699,Validated,Trip completed,1,2024-09-18 21:19:00,2024-09-18 21:29:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,21,2
2172,261731,Validated,Trip completed,1,2024-09-18 21:34:00,2024-09-18 21:39:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,42.0,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,21,2
2173,262091,Validated,Trip completed,1,2024-09-18 21:23:00,2024-09-18 21:29:00,33.0,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,21,2
2174,261769,Validated,Trip completed,1,2024-09-18 21:52:00,2024-09-18 21:59:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,9.0,"Unteremmendorf, Wendeschleife",Unteremmendorf,48.992112,11.434157,21,2
2175,261768,Cancelled by client,Cancelled,1,2024-09-18 22:00:00,2024-09-18 22:06:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,9.0,"Unteremmendorf, Wendeschleife",Unteremmendorf,48.992112,11.434157,22,2
2176,263957,Cancelled by driver,Cancelled,1,2024-09-18 22:14:00,2024-09-18 22:24:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,22,2
2177,262106,Validated,Trip completed,1,2024-09-18 22:14:00,2024-09-18 22:21:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,22,2
2178,250138,Validated,Trip completed,1,2024-09-18 22:17:00,2024-09-18 22:28:00,,,,,,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,22,2
2179,263533,Cancelled by client,Cancelled,1,2024-09-19 05:16:00,2024-09-19 05:51:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,5,3
2180,248646,Validated,Trip completed,1,2024-09-19 05:21:00,2024-09-19 05:25:00,67.0,Kaldorf,Wiesenhofen,49.048472,11.431715,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,5,3
2181,249011,Cancelled by client,Cancelled,1,2024-09-19 05:23:00,2024-09-19 05:34:00,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,,,,,,5,3
2182,263856,Cancelled by client,Cancelled,1,2024-09-19 05:37:00,2024-09-19 05:55:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,5,3
2183,263860,Validated,Trip completed,1,2024-09-19 05:34:00,2024-09-19 05:47:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,5,3
2184,249779,Validated,Trip completed,1,2024-09-19 05:44:00,2024-09-19 05:53:00,1.0,"Enkering, Maibaum",Enkering,48.992498,11.363953,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,5,3
2185,250330,Validated,Trip completed,1,2024-09-19 05:51:00,2024-09-19 06:16:00,49.0,"Wolfsbuch, Am Schacher",Wolfsbuch,48.97449,11.562987,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,5,3
2186,262082,Cancelled by client,Cancelled,1,2024-09-19 05:57:00,2024-09-19 06:04:00,53.0,Amtmannsdorf,Amtmannsdorf,48.998413,11.530053,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,5,3
